User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude
User_37,2025-03-14 02:01:49,0.306,0.4204,Walking,Ligeris,Reckless_Driving,2way,2.0,20,112,-101,16.0,12.0,0.0023678542837215,40.30722432239573,21.80857175069781
User_88,2025-03-14 02:06:09,0.471,0.2707,Driving,Koila,Reckless_Driving,6way,0.0,40,4G,-102,74.0,-14.0,0.0035806636345726,38.634302,21.79124021491692
User_41,2025-03-14 02:45:44,0.46,0.3061,Running,Center,Speeding,1way,2.0,40,4G,-113,10.0,13.0,0.0047720302953936,38.039727,21.79145031662993
User_55,2025-03-14 03:57:08,0.447,0.4804,Flying,Ligeris,Driving_Under_Influence,2way,0.0,30,5G,Satellite,86.0,3.0,0.0033538253775354,40.30661104522717,21.809396946962003
User_10,2025-03-14 03:59:39,0.315,0.4948,Walking,Zep,7,2way,2.0,50,4G,-111,95.0,5.0,0.003783012404469,40.27828143538549,21.752303156721123
User_65,2025-03-14 04:14:08,0.448,0.2211,Running,Ligeris,Driving_Under_Influence,2way,0.0,20,WiFi,-83,65.0,-4.0,0.0099995578797913,42.732613,21.80574660666479
User_88,2025-03-14 05:16:01,0.471,0.2717,Driving,Zep,Driving_Under_Influence,1way,0.0,40,5G,-119,-15.0,1.0,0.0022830219846827,40.27961645645099,21.791256784153244
User_72,2025-03-14 05:54:42,0.567,0.1855,Walking,Koila,Reckless_Driving,4way,1.0,Illegal_Parking,WiFi,-60,24.0,-12.0,0.009105781491337,40.32219994257191,21.791354926507463
User_56,2025-03-14 06:59:20,0.374,0.1567,Running,Koila,Speeding,2way,0.0,20,WiFi,-56,74.0,12.0,0.026,40.32233099045663,21.790235334863485
User_31,2025-03-14 07:10:51,0.56,0.4974,Running,Koila,Driving_Under_Influence,6way,1.0,80,WiFi,-86,67.0,13.0,0.0031326362118801,40.32241124541564,21.789948234368644
User_60,2025-03-14 09:27:16,0.353,0.5098,Swimming,Zep,Reckless_Driving,2way,0.0,70,WiFi,-52,69.0,19.0,0.0078813969911183,40.279551031632984,21.753321767720813
User_47,2025-03-14 09:27:58,0.585,0.2522,Flying,Zep,Driving_Under_Influence,4way,0.0,100,3G,-96,6.0,-16.0,0.039,40.28074984747661,21.75407964928073
User_22,2025-03-14 09:40:55,0.413,0.1909,Running,Ligeris,Reckless_Driving,2way,1.0,90,5G,-80,69.0,-20.0,0.0013488452931371,40.30625692609681,21.808601530153865
User_28,2025-03-14 09:58:30,0.348,0.5641,Flying,Koila,Speeding,4way,1.0,70,5G,-71,29.0,-22.0,0.0076475356646634,40.3220724302657,21.789748746916104
User_15,2025-03-14 10:39:41,0.627,0.4511,Walking,Zep,Speeding,1way,1.0,60,4G,-76,29.0,21.0,0.0055157408192501,40.27942446663277,21.753012576285073
User_36,2025-03-14 10:59:41,0.563,0.5339,Driving,Spinari,Driving_Under_Influence,2way,1.0,40,WiFi,-71,79.0,9.0,0.026,40.3069913907006,21.80684771428965
User_17,2025-03-14 11:14:11,0.631,0.2848,Swimming,Koila,Reckless_Driving,2way,0.0,50,5G,-70,-152.0,-15.0,0.0098899916484154,40.32336050580066,21.792314197774623
User_76,2025-03-14 11:16:38,0.355,0.3441,Driving,Ligeris,Driving_Under_Influence,5way,0.0,10,4G,-109,2.0,2.0,0.05,40.30592883136365,21.807325207635273
User_97,2025-03-14 11:31:13,0.337,0.4243,Running,Koila,Speeding,1way,0.0,20,5G,-100,97.0,-10.0,0.0097085018949241,42.935222,21.789392917737946
User_84,2025-03-14 11:47:52,0.527,0.2187,Walking,Ligeris,Speeding,2way,1.0,30,3G,-97,67.0,-11.0,0.0044856891296905,40.306620488699544,22.215352
User_94,2025-03-14 12:00:30,0.681,0.245,Running,Spinari,Reckless_Driving,1way,0.0,20,5G,-114,77.0,-3.0,0.0041734753889384,40.3062302229032,21.807035182768207
User_12,2025-03-14 12:08:08,0.67,0.4972,Flying,Ligeris,Reckless_Driving,2way,2.0,80,WiFi,-60,16.0,0.0,0.0028892338192251,40.30505481337695,21.807370536000768
User_89,2025-03-14 12:47:07,0.46,0.1581,Running,Ligeris,Reckless_Driving,1way,1.0,40,3G,-99,36.0,9.0,0.0012047441668298,37.722867,21.80692366361796
User_62,2025-03-14 14:28:30,0.366,0.2542,Running,Zep,Reckless_Driving,2way,0.0,80,WiFi,-84,45.0,5.0,0.028,40.27793661263811,21.75240526739813
User_96,2025-03-14 15:11:04,0.261,0.4031,Swimming,Ligeris,Driving_Under_Influence,1way,0.0,40,WiFi,-77,17.0,0.0,0.0060978923811994,37.806976,21.807381436003045
User_10,2025-03-14 15:58:00,0.315,0.4958,Running,Ligeris,Reckless_Driving,1way,160.0,30,4G,-106,54.0,0.0,0.0079426844875663,40.30451347614294,21.80715925282658
User_01,2025-03-14 16:28:21,0.619,0.4178,Running,Ligeris,8,2way,1.0,60,5G,-113,70.0,4.0,0.0043723665150703,40.30597173805665,21.80820303240834
User_09,2025-03-14 16:38:57,0.307,0.5308,Walking,Ligeris,Driving_Under_Influence,5way,1.0,80,4G,-87,48.0,2.0,0.0052225019410515,40.30600382950071,21.809085283559984
User_93,2025-03-14 17:19:51,0.588,0.5641,Walking,Koila,Driving_Under_Influence,4way,0.0,70,5G,-98,52.0,4.0,0.0057052597560435,40.322149165373865,22.202682
User_47,2025-03-14 17:30:31,0.585,0.2532,Driving,Zep,Reckless_Driving,1way,140.0,60,5G,-84,61.0,-12.0,0.0016360151854849,40.28068150289396,21.753335607399855
User_73,2025-03-14 19:34:21,0.325,0.3357,Running,Zep,Reckless_Driving,1way,1.0,40,4G,-87,89.0,-25.0,0.0012720924132297,40.279763328436566,21.752853591745943
User_53,2025-03-14 20:03:57,0.313,0.2446,Walking,Ligeris,6,1way,0.0,90,WiFi,-74,35.0,4.0,0.0040069871955064,40.307979970984135,17.007924
User_23,2025-03-14 20:19:54,0.458,0.294,Walking,Koila,Speeding,2way,3.0,70,WiFi,-68,6.0,11.0,0.043,40.32074791285508,21.79165994531419
User_46,2025-03-14 20:33:15,0.519,0.4866,Driving,Ligeris,Driving_Under_Influence,4way,0.0,40,5G,-108,45.0,-7.0,0.005653142335994,40.30496699186285,19.205663
User_20,2025-03-14 20:55:09,0.334,0.4671,Walking,Zep,Speeding,5way,0.0,60,4G,-114,28.0,16.0,0.042,40.2793330080914,21.75456042168739
User_22,2025-03-14 21:11:38,0.413,0.1919,Running,Zep,Speeding,5way,1.0,30,4G,-74,39.0,13.0,0.0033826682978015,40.28014074078837,21.75498367938505
User_86,2025-03-14 22:11:44,0.469,0.1471,Driving,Koila,Reckless_Driving,2way,140.0,60,5G,-95,93.0,-2.0,0.0095792146747895,40.32328416632186,21.792071742724243
User_81,2025-03-14 22:35:57,0.376,0.4285,Driving,Center,Reckless_Driving,1way,1.0,60,3G,-79,41.0,-3.0,0.0094244962116683,40.32199422385515,21.79147671168511
User_07,2025-03-14 22:55:16,0.625,0.2264,Running,Ligeris,Speeding,4way,0.0,50,3G,-75,88.0,-3.0,0.047,40.30592402015586,21.807113340642072
User_38,2025-03-14 23:36:52,0.306,0.4511,Driving,Koila,7,2way,0.0,50,4G,-117,-20.0,13.0,0.0074826523148296,40.32199507622182,21.79132764665677
User_10,2025-03-15 01:06:49,0.315,0.4968,Driving,Zep,Speeding,2way,1.0,Illegal_Parking,5G,-84,99.0,13.0,0.008450580295758,40.27883533420037,21.751605913911092
User_37,2025-03-15 01:33:07,0.306,0.4224,Walking,Zep,Speeding,2way,0.0,60,WiFi,-90,-33.0,-10.0,0.0088046186730966,40.27891785094946,21.75340456876092
User_34,2025-03-15 02:24:50,0.431,0.3009,Driving,Zep,Reckless_Driving,4way,0.0,80,102,-117,68.0,7.0,0.0088524469871782,40.27964081042429,21.753041355838302
User_22,2025-03-15 02:39:13,0.413,0.1929,Walking,Spinari,Reckless_Driving,1way,0.0,50,3G,-80,33.0,8.0,0.0029086971475873,42.228018,21.752156247332195
User_82,2025-03-15 03:25:25,0.324,0.3589,Walking,Ligeris,Driving_Under_Influence,2way,1.0,70,5G,-93,5.0,22.0,0.0036519915954263,40.30604447103898,21.80833256433328
User_61,2025-03-15 03:27:32,0.546,0.2267,Running,Zep,Driving_Under_Influence,1way,0.0,20,4G,-115,52.0,-5.0,0.0039928631518253,40.27882688604172,19.771646
User_03,2025-03-15 04:05:26,0.568,0.1754,Driving,Koila,Speeding,1way,0.0,60,WiFi,-51,62.0,-8.0,0.0082333925338742,40.321671824180584,18.522577
User_83,2025-03-15 04:54:25,0.309,0.5065,Running,Zep,Speeding,5way,0.0,20,5G,Ethernet,38.0,-1.0,0.0092400079628452,40.27937665127725,21.75259784866509
User_01,2025-03-15 05:11:49,0.619,0.4188,Running,Zep,8,2way,0.0,80,4G,-97,59.0,13.0,0.04,40.28005309129811,21.753060856160868
User_54,2025-03-15 05:20:08,0.327,0.4209,Driving,Koila,Driving_Under_Influence,1way,0.0,50,WiFi,-63,-16.0,0.0,0.0044293493042672,40.323580475916465,21.790434037958548
User_85,2025-03-15 05:33:48,0.254,0.2723,Walking,Koila,Speeding,2way,1.0,60,4G,-92,78.0,8.0,0.0048423498502084,40.32173825536534,17.529069
User_99,2025-03-15 05:55:07,0.465,0.3574,Driving,Ligeris,Reckless_Driving,2way,0.0,50,5G,-102,0.0,10.0,0.0054658665482933,42.390293,21.80750707807823
User_21,2025-03-15 05:55:44,0.303,0.1602,Running,Zep,Reckless_Driving,4way,0.0,20,5G,-76,90.0,-15.0,0.0023116512226528,40.27959587696395,19.455603
User_37,2025-03-15 05:56:34,0.306,0.4234,Running,Ligeris,Speeding,2way,150.0,70,WiFi,-60,36.0,24.0,0.0044140220037941,40.30547979916429,21.808224496309844
User_68,2025-03-15 05:59:58,0.472,0.1789,Driving,Zep,9,1way,1.0,30,WiFi,-56,85.0,16.0,0.0070267297461823,40.28045382975041,21.751822922132533
User_16,2025-03-15 06:50:00,0.513,0.3527,Driving,Ligeris,Reckless_Driving,6way,0.0,10,119,-88,96.0,3.0,0.0065713935151127,40.30522102109639,21.805801154672224
User_02,2025-03-15 07:22:16,0.529,0.4466,Walking,Ligeris,Reckless_Driving,4way,150.0,10,WiFi,-81,78.0,-15.0,0.0030030725714799,40.30622737250691,21.807708506354615
User_42,2025-03-15 08:22:35,0.738,0.2596,Walking,Koila,Driving_Under_Influence,2way,1.0,40,4G,-89,45.0,23.0,0.0071744969873498,40.32276727868303,21.790527927160163
User_98,2025-03-15 08:30:35,0.46,0.2988,Running,Ligeris,Reckless_Driving,4way,2.0,50,5G,-90,66.0,14.0,0.0052086701227362,40.305182596326254,22.224485
User_51,2025-03-15 09:41:45,0.613,0.527,Walking,Ligeris,Driving_Under_Influence,1way,1.0,80,3G,-119,36.0,6.0,0.0011671005604909,38.031487,21.80851668564147
User_95,2025-03-15 10:14:39,0.545,0.4209,Driving,Zep,Reckless_Driving,4way,0.0,60,4G,-115,86.0,7.0,0.0089400116724049,40.279429347766374,18.930821
User_31,2025-03-15 10:49:54,0.56,0.4994,Running,Ligeris,Reckless_Driving,1way,1.0,50,WiFi,-68,32.0,-2.0,0.043,40.30592861214484,21.806119643555647
User_56,2025-03-15 11:40:16,0.374,0.1587,Driving,Ligeris,Reckless_Driving,6way,1.0,20,110,-114,88.0,5.0,0.0015012459147493,40.30624355944556,21.80876700905238
User_71,2025-03-15 13:02:17,0.256,0.1503,Running,Spinari,Reckless_Driving,2way,1.0,10,5G,-118,88.0,-4.0,0.0072090761250254,40.32120223863411,21.790703485534294
User_29,2025-03-15 14:21:32,0.415,0.3104,Running,Ligeris,8,1way,1.0,80,WiFi,-103,74.0,0.0,0.0043786434679466,40.30622168833468,21.807493645104916
User_97,2025-03-15 14:30:29,0.337,0.4263,Running,Ligeris,Reckless_Driving,1way,4.0,80,104,-60,11.0,-8.0,0.005991735748984,40.30688225902088,21.808978341972352
User_67,2025-03-15 15:36:12,0.529,0.3576,Driving,Koila,Reckless_Driving,5way,0.0,30,5G,-113,15.0,11.0,0.0032833902149685,40.32216881020221,21.791256784153244
User_92,2025-03-15 16:51:51,0.694,0.3222,Walking,Zep,7,2way,1.0,130,3G,-95,-133.0,-8.0,0.0088054146159033,40.27913660147217,21.752365169519496
User_05,2025-03-15 16:52:15,0.743,0.4437,Walking,Zep,Speeding,2way,150.0,10,3G,-91,35.0,0.0,0.0011414115763915,40.28022168944035,21.753950130422787
User_65,2025-03-15 17:39:14,0.448,0.2231,Driving,Koila,Reckless_Driving,2way,150.0,20,WiFi,-81,30.0,-11.0,0.0061575162077872,40.32228322996782,21.791463519564257
User_94,2025-03-15 17:45:06,0.681,0.246,Driving,Koila,Driving_Under_Influence,1way,0.0,90,4G,-81,75.0,13.0,0.0026781881346623,40.321232199356615,19.808584
User_70,2025-03-15 18:55:22,0.601,0.2419,Walking,Koila,Speeding,1way,3.0,70,WiFi,-74,12.0,-11.0,0.043,40.32095253893752,21.79247043799232
User_58,2025-03-15 18:57:02,0.465,0.181,Walking,Zep,Driving_Under_Influence,2way,1.0,80,3G,-97,39.0,23.0,0.0051486647938904,40.278851808548254,21.75391388409506
User_67,2025-03-15 19:10:49,0.529,0.3586,Running,Ligeris,Driving_Under_Influence,2way,0.0,80,3G,-112,2.0,12.0,0.0086163315413606,38.886919,21.807685144806463
User_32,2025-03-15 20:08:54,0.464,0.166,Driving,Koila,Speeding,2way,1.0,30,WiFi,-64,-37.0,-13.0,0.0040248701677192,40.322727496477306,21.791567622026157
User_41,2025-03-15 20:43:33,0.628,0.3091,Swimming,Ligeris,Driving_Under_Influence,2way,1.0,50,5G,-79,4.0,-13.0,0.0013007496099718,40.30757258804138,21.808326251139956
User_14,2025-03-15 20:53:49,0.393,0.3544,Running,Ligeris,Driving_Under_Influence,2way,1.0,60,106,-85,34.0,-9.0,0.0059242656816013,40.30643808720133,21.80829682650427
User_78,2025-03-15 21:26:43,0.347,0.3856,Walking,Zep,Driving_Under_Influence,2way,0.0,80,110,-112,93.0,11.0,0.0010992813899947,40.27947697883792,21.753367338912497
User_62,2025-03-15 22:14:33,0.366,0.2562,Running,Koila,Driving_Under_Influence,2way,0.0,30,3G,-118,34.0,3.0,0.0052992967566714,42.396774,21.790813616828785
User_02,2025-03-15 22:20:22,0.529,0.4476,Running,Ligeris,Speeding,1way,0.0,Illegal_Parking,4G,-103,96.0,-16.0,0.0014968051588253,40.30636016208347,22.400007
User_49,2025-03-15 22:30:17,0.637,0.4883,Running,Koila,Driving_Under_Influence,1way,0.0,90,3G,-81,92.0,-23.0,0.0070629896547142,40.32295770921061,21.791516515033052
User_73,2025-03-15 23:26:58,0.325,0.3377,Walking,Koila,Driving_Under_Influence,2way,1.0,80,3G,-82,61.0,0.0,0.0031593103394458,41.779407,21.789409700940727
User_41,2025-03-16 00:18:03,0.628,0.3101,Walking,Koila,Reckless_Driving,2way,4.0,80,109,-92,77.0,-12.0,0.0076446808126887,40.32159041165332,21.789457309266304
User_53,2025-03-16 00:19:19,0.313,0.2476,Driving,Zep,Driving_Under_Influence,2way,0.0,20,3G,-113,32.0,5.0,0.0092948660933776,41.472227,21.752665287340793
User_28,2025-03-16 01:25:22,0.348,0.4583,Walking,Koila,Speeding,1way,0.0,80,4G,-105,21.0,-22.0,0.0021338774695136,40.32319842233519,21.79191133972463
User_17,2025-03-16 01:40:19,0.631,0.2888,Walking,Center,Driving_Under_Influence,1way,0.0,30,3G,Satellite,36.0,3.0,0.0080297830114993,40.279515174681826,21.754695496617114
User_19,2025-03-16 02:23:54,0.745,0.5305,Walking,Koila,6,1way,1.0,40,WiFi,-56,18.0,-5.0,0.0025699928007602,40.322763653871895,21.792592395421277
User_10,2025-03-16 03:05:10,0.315,0.4988,Walking,Center,Driving_Under_Influence,2way,2.0,10,5G,-110,51.0,8.0,0.0063630909522046,40.30533296481707,21.80885602889845
User_87,2025-03-16 03:38:12,0.709,0.5292,Walking,Ligeris,Reckless_Driving,2way,2.0,60,5G,-70,81.0,-22.0,0.0044855257898474,40.30635574097022,21.808212143658267
User_50,2025-03-16 05:13:26,0.398,0.3806,Running,Ligeris,8,2way,0.0,50,115,-68,1.0,-2.0,0.0048492729484168,40.306917924599034,21.807825232904925
User_18,2025-03-16 05:36:55,0.251,0.5395,Driving,Koila,Driving_Under_Influence,2way,0.0,10,WiFi,-69,13.0,-5.0,0.034,40.32246024640545,21.791630194942297
User_58,2025-03-16 06:13:04,0.465,0.182,Running,Koila,Driving_Under_Influence,2way,0.0,100,105,-112,53.0,-2.0,0.0049268798731108,40.32195258775795,21.79186996429975
User_79,2025-03-16 06:36:42,0.389,0.5641,Running,Koila,Speeding,4way,1.0,Lane_Discards,4G,-117,84.0,9.0,0.0069753267583392,37.56174,21.792758351201204
User_83,2025-03-16 06:37:49,0.309,0.5075,Driving,Zep,Speeding,1way,0.0,Lane_Discards,WiFi,-76,85.0,-7.0,0.048,40.279403266436184,21.75320085382057
User_86,2025-03-16 07:47:42,0.469,0.1511,Running,Zep,Speeding,6way,1.0,40,WiFi,-67,73.0,19.0,0.0068049558037089,40.280031663578136,21.75245138229403
User_55,2025-03-16 08:19:22,0.447,0.4844,Walking,Spinari,Speeding,1way,2.0,40,4G,Satellite,9.0,4.0,0.0050938130720258,40.32151885322258,21.79140188419508
User_98,2025-03-16 08:53:51,0.46,0.3008,Walking,Koila,Driving_Under_Influence,2way,160.0,40,5G,-113,43.0,14.0,0.0056756499718299,40.321946133079706,19.021951
User_04,2025-03-16 09:40:09,0.662,0.2007,Driving,Ligeris,Speeding,4way,1.0,10,3G,-84,61.0,-7.0,0.0031428748125418,40.30531022272521,19.510591
User_55,2025-03-16 10:00:29,0.447,0.4854,Running,Koila,Speeding,5way,5.0,10,4G,-113,49.0,15.0,0.0030788091930109,40.32156254614856,21.791522017499886
User_21,2025-03-16 10:05:00,0.303,0.1612,Walking,Zep,Reckless_Driving,2way,140.0,30,WiFi,-56,16.0,-14.0,0.0059347687541136,41.990664,21.752366583808932
User_24,2025-03-16 10:13:33,0.445,0.2316,Walking,Koila,Driving_Under_Influence,1way,1.0,50,4G,-94,40.0,-2.0,0.0093604287729974,40.32208661307433,22.794013
User_61,2025-03-16 11:42:58,0.546,0.2287,Driving,Zep,Driving_Under_Influence,1way,5.0,40,WiFi,-76,30.0,-25.0,0.006664889455009,40.2793334732516,21.753016318800903
User_49,2025-03-16 12:37:11,0.637,0.4903,Swimming,Koila,Speeding,2way,0.0,70,4G,-120,86.0,-5.0,0.0030978642116758,40.32217567449647,21.791659139423597
User_68,2025-03-16 13:13:57,0.472,0.1819,Running,Koila,Speeding,4way,1.0,Illegal_Parking,5G,-111,48.0,-14.0,0.0060927572155528,40.323050164540994,21.79175323404648
User_28,2025-03-16 13:57:23,0.348,0.4593,Running,Koila,Driving_Under_Influence,5way,1.0,40,3G,-104,77.0,-11.0,0.0095973491797191,40.32331504356781,21.79020369098504
User_36,2025-03-16 14:30:36,0.563,0.5379,Running,Spinari,Speeding,2way,2.0,40,WiFi,-52,51.0,16.0,0.0042197903797404,40.28016314113286,21.75283758280487
User_59,2025-03-16 14:58:22,0.265,0.3272,Driving,Zep,Driving_Under_Influence,2way,0.0,90,5G,-119,97.0,7.0,0.0024206038165146,37.528163,21.75251196541092
User_06,2025-03-16 17:05:13,0.584,0.5175,Walking,Ligeris,Speeding,2way,1.0,40,4G,-88,0.0,-14.0,0.0057781908726803,41.65007,21.807879589141088
User_53,2025-03-16 18:44:41,0.313,0.2486,Walking,Zep,9,2way,1.0,70,5G,-74,76.0,-6.0,0.0052359589345889,41.325811,21.753354935327344
User_73,2025-03-16 19:07:37,0.325,0.3387,Running,Zep,Reckless_Driving,5way,1.0,30,3G,-76,36.0,10.0,0.0069750805864674,40.28038223820448,21.753780383555796
User_63,2025-03-16 20:51:32,0.543,0.2656,Running,Zep,Speeding,2way,160.0,50,3G,Satellite,93.0,6.0,0.006755736687048,40.27895917922679,21.754997243588203
User_26,2025-03-16 21:19:45,0.408,0.3975,Walking,Ligeris,Speeding,1way,0.0,10,104,-75,1.0,-12.0,0.0039360035723185,40.30608986530968,21.807552837075015
User_31,2025-03-16 21:37:22,0.56,0.5014,Running,Zep,Driving_Under_Influence,2way,0.0,30,4G,-97,51.0,0.0,0.00646726800219,37.816704,21.75357525025
User_91,2025-03-16 21:50:49,0.587,0.4538,Running,Zep,Reckless_Driving,5way,0.0,70,5G,-78,74.0,-5.0,0.0046564474560135,40.27887834246424,21.752108340912127
User_10,2025-03-16 21:57:04,0.315,0.4998,Running,Ligeris,Driving_Under_Influence,6way,3.0,20,5G,-95,87.0,-20.0,0.0073694851266906,40.30635502050411,21.805893691832537
User_70,2025-03-16 22:15:37,0.601,0.2439,Running,Koila,Speeding,1way,3.0,80,3G,-70,21.0,21.0,0.0092936679944557,40.32169255619446,21.791978179542618
User_15,2025-03-16 22:25:42,0.627,0.4561,Driving,Koila,Speeding,2way,160.0,40,5G,-110,59.0,16.0,0.0015523711340972,40.32209504737538,21.791284493445055
User_73,2025-03-16 23:19:42,0.325,0.3397,Running,Zep,7,1way,2.0,20,5G,-88,-33.0,-9.0,0.0039243139887223,40.27797313102598,21.752387568377557
User_38,2025-03-17 00:54:20,0.306,0.4561,Walking,Ligeris,Reckless_Driving,1way,2.0,40,3G,-88,77.0,13.0,0.045,40.306116901263586,21.807529681997373
User_62,2025-03-17 00:55:41,0.366,0.2592,Walking,Spinari,Driving_Under_Influence,1way,0.0,10,101,-61,86.0,0.0,0.0043088301042026,40.306184083833195,21.80665962787304
User_39,2025-03-17 01:19:58,0.598,0.2987,Driving,Ligeris,Driving_Under_Influence,6way,0.0,10,5G,-87,4.0,-16.0,0.0090543828469143,40.306712797802184,21.791256784153244
User_49,2025-03-17 02:03:17,0.637,0.4923,Driving,Koila,Driving_Under_Influence,1way,2.0,30,3G,-101,27.0,4.0,0.0013464348626129,42.856976,21.790387719612152
User_27,2025-03-17 02:14:56,0.535,0.4021,Running,Koila,Speeding,1way,1.0,90,3G,-78,76.0,-1.0,0.049,40.321870739539875,21.791391636702848
User_71,2025-03-17 02:40:51,0.256,0.1533,Walking,Zep,Speeding,2way,1.0,80,5G,-116,-31.0,-2.0,0.0098122890717421,40.27923795992566,21.752993733571195
User_67,2025-03-17 04:26:24,0.529,0.3616,Driving,Ligeris,Speeding,4way,1.0,80,114,-93,1.0,13.0,0.0072907895470651,40.30652605758503,21.807323177904152
User_07,2025-03-17 04:53:32,0.625,0.2314,Driving,Zep,Driving_Under_Influence,1way,0.0,Lane_Discards,3G,-107,81.0,15.0,0.003913373991244,40.27875745324806,21.7523821332731
User_48,2025-03-17 04:55:15,0.599,0.4184,Walking,Ligeris,Reckless_Driving,2way,0.0,70,WiFi,-76,-133.0,-7.0,0.0034810919148593,40.305469397322504,21.80545071145916
User_70,2025-03-17 06:01:28,0.601,0.2459,Running,Koila,Driving_Under_Influence,1way,1.0,Harassing_Driver,3G,-103,47.0,-9.0,0.04,40.322426387293305,21.79121229778345
User_25,2025-03-17 06:38:02,0.408,0.2868,Running,Ligeris,Driving_Under_Influence,1way,0.0,60,108,-94,38.0,13.0,0.00709198446917,40.30637843741418,21.808606768026163
User_42,2025-03-17 06:55:41,0.738,0.2636,Walking,Zep,Reckless_Driving,1way,0.0,70,3G,-72,22.0,22.0,0.0053966635561638,40.27897473585098,21.752497108512912
User_88,2025-03-17 07:01:25,0.471,0.2767,Swimming,Koila,Speeding,4way,2.0,90,5G,-85,72.0,-1.0,0.0015622333068367,40.3232841211779,21.791090584898615
User_77,2025-03-17 08:00:37,0.428,0.1675,Walking,Zep,Speeding,4way,0.0,10,4G,-86,44.0,-12.0,0.0070425568894757,42.139191,21.7511643613228
User_41,2025-03-17 08:03:20,0.628,0.3121,Driving,Koila,Reckless_Driving,1way,2.0,Lane_Discards,WiFi,-68,88.0,7.0,0.0095235344566878,40.32225908668729,21.79202370217714
User_56,2025-03-17 08:47:10,0.374,0.1627,Running,Zep,Driving_Under_Influence,4way,0.0,60,4G,-119,66.0,-4.0,0.039,40.280158253360106,21.75338995458716
User_43,2025-03-17 08:48:01,0.416,0.3097,Running,Zep,Speeding,4way,1.0,70,4G,-94,7.0,-5.0,0.0039318026320615,37.131871,21.75407872267589
User_37,2025-03-17 08:52:26,0.306,0.4264,Swimming,Koila,Driving_Under_Influence,2way,0.0,50,5G,Ethernet,0.0,4.0,0.0082742128702077,40.32089440872711,21.792358846091112
User_25,2025-03-17 13:26:50,0.408,0.2878,Driving,Koila,Driving_Under_Influence,6way,0.0,40,3G,-70,97.0,13.0,0.0070252306836218,40.321649244417024,21.790494405028735
User_97,2025-03-17 14:16:22,0.337,0.4313,Running,Zep,Driving_Under_Influence,2way,4.0,80,WiFi,-88,43.0,-25.0,0.0056535887897176,40.279533651659506,21.754849576035415
User_93,2025-03-17 14:23:31,0.588,0.1712,Driving,Koila,Reckless_Driving,2way,2.0,40,4G,-88,43.0,-21.0,0.0059585888099613,40.321930958621785,21.791181701605534
User_54,2025-03-17 14:59:50,0.327,0.4259,Driving,Ligeris,Driving_Under_Influence,2way,1.0,80,WiFi,-86,-35.0,11.0,0.005653142335994,40.30593243183427,21.805617780108268
